Device: cuda
GPU: NVIDIA GeForce RTX 4070
PlayNet: 569,509 params | DeclNet: 118,785 params

================================================================================
Training: 2000 epochs × 2048 games = ~4,096,000 games
PPO: lr=0.0003 ent=0.02 epochs=6 bs=1024
================================================================================
E 175 | dev=18.8 med=15 perf=1.7% | pl=+0.0072 vl=51.27 ent=0.60 kl=0.0139 | dmae=18.8 | 201g/s 10.2s
E 176 | dev=18.8 med=16 perf=1.6% | pl=+0.0077 vl=50.37 ent=0.60 kl=0.0149 | dmae=18.8 | 199g/s 10.3s
E 177 | dev=18.8 med=15 perf=1.6% | pl=+0.0082 vl=51.56 ent=0.60 kl=0.0158 | dmae=18.8 | 192g/s 10.7s
E 178 | dev=18.6 med=15 perf=1.8% | pl=+0.0074 vl=49.95 ent=0.60 kl=0.0173 | dmae=18.6 | 201g/s 10.2s
E 179 | dev=18.9 med=16 perf=1.7% | pl=+0.0070 vl=50.30 ent=0.60 kl=0.0144 | dmae=18.9 | 199g/s 10.3s
E 180 | dev=19.0 med=16 perf=1.8% | pl=+0.0068 vl=51.22 ent=0.60 kl=0.0146 | dmae=19.0 | 201g/s 10.2s
E 181 | dev=18.5 med=15 perf=1.8% | pl=+0.0072 vl=51.50 ent=0.59 kl=0.0154 | dmae=18.6 | 200g/s 10.2s
E 182 | dev=18.5 med=15 perf=1.6% | pl=+0.0094 vl=49.34 ent=0.59 kl=0.0155 | dmae=18.5 | 204g/s 10.1s
E 183 | dev=18.9 med=15 perf=1.8% | pl=+0.0053 vl=49.67 ent=0.59 kl=0.0143 | dmae=18.9 | 194g/s 10.5s
E 184 | dev=18.8 med=15 perf=1.8% | pl=+0.0068 vl=51.52 ent=0.59 kl=0.0135 | dmae=18.9 | 188g/s 10.9s
E 185 | dev=18.7 med=15 perf=1.8% | pl=+0.0070 vl=50.27 ent=0.58 kl=0.0136 | dmae=18.7 | 193g/s 10.6s
E 186 | dev=18.4 med=15 perf=1.7% | pl=+0.0066 vl=50.93 ent=0.58 kl=0.0127 | dmae=18.4 | 203g/s 10.1s
E 187 | dev=18.7 med=15 perf=1.7% | pl=+0.0075 vl=50.42 ent=0.58 kl=0.0143 | dmae=18.7 | 200g/s 10.2s
E 188 | dev=18.3 med=15 perf=2.0% | pl=+0.0085 vl=49.75 ent=0.58 kl=0.0168 | dmae=18.3 | 188g/s 10.9s
E 189 | dev=18.6 med=15 perf=2.3% | pl=+0.0062 vl=50.02 ent=0.57 kl=0.0126 | dmae=18.7 | 199g/s 10.3s
E 190 | dev=18.4 med=15 perf=1.7% | pl=+0.0062 vl=49.52 ent=0.57 kl=0.0133 | dmae=18.4 | 193g/s 10.6s
E 191 | dev=18.1 med=14 perf=2.1% | pl=+0.0076 vl=49.56 ent=0.57 kl=0.0159 | dmae=18.1 | 189g/s 10.8s
E 192 | dev=18.2 med=15 perf=1.9% | pl=+0.0065 vl=49.73 ent=0.56 kl=0.0137 | dmae=18.2 | 192g/s 10.7s
E 193 | dev=18.5 med=15 perf=1.8% | pl=+0.0067 vl=50.81 ent=0.56 kl=0.0158 | dmae=18.5 | 190g/s 10.8s
E 194 | dev=18.2 med=15 perf=2.0% | pl=+0.0080 vl=49.33 ent=0.56 kl=0.0142 | dmae=18.3 | 193g/s 10.6s
E 195 | dev=18.1 med=14 perf=1.8% | pl=+0.0064 vl=47.89 ent=0.56 kl=0.0152 | dmae=18.1 | 200g/s 10.2s
E 196 | dev=18.4 med=15 perf=1.7% | pl=+0.0068 vl=48.74 ent=0.57 kl=0.0144 | dmae=18.4 | 194g/s 10.6s
E 197 | dev=18.2 med=15 perf=1.7% | pl=+0.0089 vl=49.14 ent=0.56 kl=0.0168 | dmae=18.3 | 198g/s 10.3s
E 198 | dev=18.1 med=14 perf=1.9% | pl=+0.0086 vl=48.65 ent=0.55 kl=0.0167 | dmae=18.1 | 194g/s 10.5s
E 199 | dev=18.1 med=14 perf=1.5% | pl=+0.0085 vl=47.91 ent=0.55 kl=0.0173 | dmae=18.2 | 196g/s 10.4s
  >>> New best: 18.15
E 200 | dev=18.1 med=14 perf=1.8% | pl=+0.0072 vl=48.92 ent=0.56 kl=0.0129 | dmae=18.1 | 200g/s 10.2s
E 201 | dev=18.1 med=14 perf=1.9% | pl=+0.0064 vl=47.66 ent=0.56 kl=0.0145 | dmae=18.1 | 187g/s 10.9s
E 202 | dev=18.1 med=15 perf=1.8% | pl=+0.0073 vl=47.26 ent=0.55 kl=0.0166 | dmae=18.1 | 193g/s 10.6s
E 203 | dev=18.0 med=14 perf=1.8% | pl=+0.0069 vl=46.76 ent=0.56 kl=0.0147 | dmae=18.0 | 197g/s 10.4s
E 204 | dev=18.0 med=14 perf=1.6% | pl=+0.0061 vl=49.05 ent=0.55 kl=0.0148 | dmae=18.0 | 191g/s 10.7s
E 205 | dev=18.0 med=14 perf=1.8% | pl=+0.0086 vl=47.97 ent=0.55 kl=0.0162 | dmae=18.0 | 190g/s 10.8s
E 206 | dev=17.8 med=14 perf=2.1% | pl=+0.0067 vl=47.32 ent=0.55 kl=0.0153 | dmae=17.8 | 195g/s 10.5s
E 207 | dev=17.8 med=14 perf=2.4% | pl=+0.0082 vl=46.50 ent=0.55 kl=0.0138 | dmae=17.8 | 198g/s 10.3s
E 208 | dev=18.0 med=14 perf=2.0% | pl=+0.0091 vl=47.13 ent=0.55 kl=0.0169 | dmae=18.0 | 194g/s 10.6s
E 209 | dev=17.6 med=14 perf=2.3% | pl=+0.0075 vl=47.49 ent=0.55 kl=0.0148 | dmae=17.6 | 197g/s 10.4s
E 210 | dev=17.8 med=14 perf=2.1% | pl=+0.0090 vl=47.29 ent=0.55 kl=0.0156 | dmae=17.8 | 187g/s 11.0s
E 211 | dev=17.9 med=14 perf=2.3% | pl=+0.0080 vl=47.74 ent=0.55 kl=0.0164 | dmae=18.0 | 189g/s 10.8s
E 212 | dev=17.9 med=14 perf=1.9% | pl=+0.0073 vl=47.09 ent=0.54 kl=0.0176 | dmae=17.9 | 191g/s 10.7s
E 213 | dev=18.1 med=14 perf=2.0% | pl=+0.0078 vl=48.44 ent=0.55 kl=0.0178 | dmae=18.1 | 191g/s 10.7s
E 214 | dev=17.9 med=14 perf=1.8% | pl=+0.0083 vl=47.74 ent=0.55 kl=0.0166 | dmae=17.9 | 195g/s 10.5s
E 215 | dev=17.9 med=14 perf=1.9% | pl=+0.0097 vl=47.82 ent=0.55 kl=0.0163 | dmae=17.9 | 196g/s 10.4s
E 216 | dev=17.5 med=14 perf=2.0% | pl=+0.0074 vl=46.43 ent=0.54 kl=0.0149 | dmae=17.5 | 195g/s 10.5s
E 217 | dev=17.6 med=14 perf=1.9% | pl=+0.0076 vl=46.95 ent=0.55 kl=0.0151 | dmae=17.6 | 195g/s 10.5s
E 218 | dev=17.7 med=14 perf=2.1% | pl=+0.0111 vl=47.41 ent=0.55 kl=0.0178 | dmae=17.7 | 190g/s 10.8s
E 219 | dev=17.6 med=14 perf=1.7% | pl=+0.0077 vl=48.37 ent=0.55 kl=0.0151 | dmae=17.6 | 194g/s 10.5s
E 220 | dev=17.8 med=14 perf=2.2% | pl=+0.0076 vl=48.49 ent=0.55 kl=0.0158 | dmae=17.8 | 196g/s 10.5s
E 221 | dev=17.4 med=14 perf=2.0% | pl=+0.0074 vl=46.26 ent=0.54 kl=0.0135 | dmae=17.4 | 198g/s 10.4s
E 222 | dev=17.6 med=14 perf=2.0% | pl=+0.0098 vl=46.31 ent=0.54 kl=0.0194 | dmae=17.6 | 196g/s 10.4s
E 223 | dev=17.5 med=14 perf=2.1% | pl=+0.0084 vl=46.34 ent=0.53 kl=0.0171 | dmae=17.5 | 194g/s 10.6s
E 224 | dev=17.9 med=14 perf=2.0% | pl=+0.0073 vl=49.35 ent=0.54 kl=0.0140 | dmae=17.9 | 201g/s 10.2s
E 225 | dev=17.9 med=14 perf=1.9% | pl=+0.0073 vl=48.46 ent=0.54 kl=0.0153 | dmae=17.9 | 198g/s 10.4s
E 226 | dev=17.7 med=14 perf=1.7% | pl=+0.0065 vl=47.31 ent=0.54 kl=0.0150 | dmae=17.7 | 194g/s 10.5s
E 227 | dev=17.7 med=14 perf=2.1% | pl=+0.0064 vl=47.00 ent=0.54 kl=0.0145 | dmae=17.7 | 201g/s 10.2s
E 228 | dev=17.9 med=14 perf=1.9% | pl=+0.0073 vl=47.90 ent=0.54 kl=0.0153 | dmae=17.9 | 194g/s 10.6s
E 229 | dev=17.5 med=14 perf=1.9% | pl=+0.0076 vl=47.13 ent=0.54 kl=0.0155 | dmae=17.5 | 191g/s 10.7s
E 230 | dev=17.8 med=14 perf=1.6% | pl=+0.0081 vl=47.99 ent=0.54 kl=0.0181 | dmae=17.8 | 192g/s 10.7s
E 231 | dev=18.0 med=14 perf=2.3% | pl=+0.0089 vl=48.02 ent=0.55 kl=0.0194 | dmae=18.0 | 195g/s 10.5s
E 232 | dev=18.2 med=14 perf=1.9% | pl=+0.0075 vl=48.62 ent=0.55 kl=0.0153 | dmae=18.2 | 193g/s 10.6s
E 233 | dev=17.8 med=14 perf=1.8% | pl=+0.0082 vl=47.86 ent=0.55 kl=0.0171 | dmae=17.8 | 199g/s 10.3s
E 234 | dev=17.5 med=14 perf=1.9% | pl=+0.0080 vl=48.15 ent=0.55 kl=0.0149 | dmae=17.5 | 193g/s 10.6s
E 235 | dev=17.7 med=14 perf=1.8% | pl=+0.0089 vl=47.61 ent=0.55 kl=0.0174 | dmae=17.8 | 198g/s 10.4s
E 236 | dev=18.0 med=14 perf=2.1% | pl=+0.0082 vl=49.86 ent=0.55 kl=0.0157 | dmae=18.0 | 194g/s 10.6s
E 237 | dev=17.7 med=14 perf=1.7% | pl=+0.0085 vl=48.14 ent=0.55 kl=0.0163 | dmae=17.8 | 190g/s 10.8s
E 238 | dev=17.7 med=14 perf=1.9% | pl=+0.0068 vl=48.40 ent=0.55 kl=0.0171 | dmae=17.7 | 195g/s 10.5s
E 239 | dev=17.6 med=14 perf=1.9% | pl=+0.0064 vl=48.64 ent=0.55 kl=0.0152 | dmae=17.7 | 195g/s 10.5s
E 240 | dev=17.9 med=14 perf=1.8% | pl=+0.0076 vl=47.88 ent=0.55 kl=0.0163 | dmae=17.9 | 198g/s 10.3s
E 241 | dev=17.9 med=14 perf=1.8% | pl=+0.0086 vl=48.41 ent=0.55 kl=0.0185 | dmae=17.9 | 197g/s 10.4s
E 242 | dev=17.6 med=14 perf=2.1% | pl=+0.0070 vl=48.35 ent=0.55 kl=0.0156 | dmae=17.6 | 193g/s 10.6s
E 243 | dev=17.9 med=14 perf=2.1% | pl=+0.0061 vl=48.69 ent=0.54 kl=0.0164 | dmae=17.9 | 192g/s 10.7s
E 244 | dev=17.8 med=14 perf=1.9% | pl=+0.0078 vl=48.79 ent=0.55 kl=0.0155 | dmae=17.9 | 194g/s 10.6s
E 245 | dev=17.6 med=14 perf=2.0% | pl=+0.0083 vl=47.70 ent=0.54 kl=0.0177 | dmae=17.6 | 195g/s 10.5s
E 246 | dev=17.7 med=14 perf=1.9% | pl=+0.0073 vl=47.52 ent=0.54 kl=0.0152 | dmae=17.7 | 192g/s 10.7s
E 247 | dev=17.6 med=14 perf=2.1% | pl=+0.0070 vl=48.37 ent=0.54 kl=0.0157 | dmae=17.6 | 191g/s 10.7s
E 248 | dev=17.8 med=14 perf=2.1% | pl=+0.0074 vl=49.58 ent=0.54 kl=0.0154 | dmae=17.8 | 185g/s 11.1s
E 249 | dev=17.8 med=14 perf=2.1% | pl=+0.0062 vl=48.62 ent=0.54 kl=0.0147 | dmae=17.9 | 192g/s 10.7s
E 250 | dev=17.9 med=14 perf=1.7% | pl=+0.0072 vl=47.78 ent=0.54 kl=0.0158 | dmae=17.9 | 191g/s 10.7s
E 251 | dev=17.8 med=14 perf=2.0% | pl=+0.0063 vl=48.47 ent=0.54 kl=0.0144 | dmae=17.8 | 189g/s 10.8s
E 252 | dev=17.9 med=14 perf=1.8% | pl=+0.0075 vl=48.61 ent=0.54 kl=0.0162 | dmae=17.9 | 194g/s 10.6s
E 253 | dev=17.7 med=14 perf=1.8% | pl=+0.0068 vl=47.45 ent=0.54 kl=0.0161 | dmae=17.7 | 190g/s 10.8s
E 254 | dev=17.2 med=13 perf=2.0% | pl=+0.0079 vl=47.11 ent=0.54 kl=0.0181 | dmae=17.2 | 193g/s 10.6s
E 255 | dev=17.6 med=14 perf=1.8% | pl=+0.0096 vl=46.86 ent=0.54 kl=0.0179 | dmae=17.6 | 191g/s 10.7s
E 256 | dev=17.5 med=14 perf=1.9% | pl=+0.0062 vl=47.77 ent=0.54 kl=0.0163 | dmae=17.5 | 190g/s 10.8s
E 257 | dev=17.4 med=14 perf=1.9% | pl=+0.0084 vl=47.24 ent=0.54 kl=0.0153 | dmae=17.4 | 187g/s 10.9s
E 258 | dev=17.6 med=14 perf=2.1% | pl=+0.0069 vl=47.44 ent=0.54 kl=0.0144 | dmae=17.6 | 187g/s 11.0s
E 259 | dev=17.6 med=14 perf=1.9% | pl=+0.0079 vl=48.40 ent=0.53 kl=0.0180 | dmae=17.6 | 195g/s 10.5s
E 260 | dev=17.6 med=14 perf=1.7% | pl=+0.0075 vl=48.21 ent=0.53 kl=0.0156 | dmae=17.6 | 194g/s 10.5s
E 261 | dev=17.7 med=14 perf=1.9% | pl=+0.0079 vl=47.53 ent=0.54 kl=0.0160 | dmae=17.7 | 194g/s 10.5s
E 262 | dev=17.9 med=14 perf=2.0% | pl=+0.0079 vl=48.39 ent=0.54 kl=0.0160 | dmae=17.9 | 190g/s 10.8s
E 263 | dev=17.7 med=14 perf=1.7% | pl=+0.0079 vl=47.54 ent=0.54 kl=0.0168 | dmae=17.7 | 191g/s 10.7s
E 264 | dev=17.7 med=14 perf=2.0% | pl=+0.0058 vl=48.78 ent=0.54 kl=0.0153 | dmae=17.7 | 195g/s 10.5s
E 265 | dev=17.4 med=14 perf=2.4% | pl=+0.0071 vl=46.65 ent=0.54 kl=0.0169 | dmae=17.4 | 194g/s 10.5s
E 266 | dev=17.1 med=13 perf=1.8% | pl=+0.0092 vl=47.77 ent=0.54 kl=0.0167 | dmae=17.1 | 192g/s 10.6s
E 267 | dev=17.8 med=14 perf=1.7% | pl=+0.0071 vl=48.50 ent=0.53 kl=0.0149 | dmae=17.8 | 196g/s 10.4s
E 268 | dev=17.7 med=14 perf=1.9% | pl=+0.0076 vl=46.75 ent=0.54 kl=0.0159 | dmae=17.7 | 191g/s 10.7s
E 269 | dev=17.7 med=14 perf=2.0% | pl=+0.0069 vl=48.42 ent=0.53 kl=0.0177 | dmae=17.7 | 193g/s 10.6s
E 270 | dev=17.5 med=14 perf=2.1% | pl=+0.0073 vl=48.38 ent=0.54 kl=0.0166 | dmae=17.5 | 193g/s 10.6s
E 271 | dev=17.5 med=14 perf=1.8% | pl=+0.0081 vl=46.75 ent=0.54 kl=0.0191 | dmae=17.5 | 193g/s 10.6s
E 272 | dev=17.0 med=13 perf=2.0% | pl=+0.0068 vl=46.11 ent=0.54 kl=0.0161 | dmae=17.0 | 192g/s 10.7s
E 273 | dev=17.5 med=14 perf=1.7% | pl=+0.0075 vl=47.89 ent=0.54 kl=0.0149 | dmae=17.5 | 188g/s 10.9s
E 274 | dev=17.1 med=13 perf=1.8% | pl=+0.0063 vl=46.23 ent=0.54 kl=0.0152 | dmae=17.1 | 194g/s 10.5s
E 275 | dev=17.2 med=14 perf=1.8% | pl=+0.0071 vl=45.50 ent=0.54 kl=0.0181 | dmae=17.2 | 193g/s 10.6s
E 276 | dev=17.4 med=14 perf=2.0% | pl=+0.0109 vl=45.97 ent=0.54 kl=0.0206 | dmae=17.4 | 196g/s 10.5s
E 277 | dev=17.2 med=14 perf=2.2% | pl=+0.0071 vl=44.80 ent=0.54 kl=0.0153 | dmae=17.3 | 194g/s 10.5s
E 278 | dev=17.0 med=13 perf=2.3% | pl=+0.0085 vl=45.60 ent=0.54 kl=0.0164 | dmae=17.0 | 190g/s 10.8s
E 279 | dev=17.0 med=13 perf=2.4% | pl=+0.0088 vl=44.89 ent=0.54 kl=0.0175 | dmae=17.0 | 195g/s 10.5s
E 280 | dev=16.9 med=13 perf=2.1% | pl=+0.0099 vl=45.43 ent=0.54 kl=0.0166 | dmae=16.9 | 187g/s 11.0s
E 281 | dev=17.5 med=14 perf=2.1% | pl=+0.0088 vl=47.08 ent=0.54 kl=0.0195 | dmae=17.5 | 194g/s 10.5s
E 282 | dev=17.0 med=13 perf=1.9% | pl=+0.0099 vl=44.77 ent=0.54 kl=0.0192 | dmae=17.0 | 192g/s 10.7s
E 283 | dev=17.0 med=13 perf=2.4% | pl=+0.0074 vl=44.68 ent=0.54 kl=0.0158 | dmae=17.0 | 191g/s 10.7s
E 284 | dev=16.9 med=13 perf=2.6% | pl=+0.0072 vl=43.48 ent=0.54 kl=0.0153 | dmae=16.9 | 193g/s 10.6s
E 285 | dev=16.7 med=13 perf=2.2% | pl=+0.0073 vl=45.07 ent=0.54 kl=0.0153 | dmae=16.7 | 194g/s 10.5s
E 286 | dev=17.1 med=14 perf=2.5% | pl=+0.0075 vl=46.21 ent=0.54 kl=0.0151 | dmae=17.1 | 186g/s 11.0s
E 287 | dev=16.9 med=14 perf=2.3% | pl=+0.0069 vl=45.00 ent=0.54 kl=0.0150 | dmae=16.9 | 193g/s 10.6s
E 288 | dev=17.1 med=14 perf=2.1% | pl=+0.0084 vl=44.69 ent=0.54 kl=0.0178 | dmae=17.1 | 196g/s 10.5s
E 289 | dev=17.5 med=14 perf=2.2% | pl=+0.0084 vl=44.12 ent=0.54 kl=0.0175 | dmae=17.5 | 189g/s 10.9s
E 290 | dev=17.2 med=14 perf=2.2% | pl=+0.0063 vl=45.98 ent=0.54 kl=0.0145 | dmae=17.2 | 193g/s 10.6s
E 291 | dev=17.3 med=14 perf=2.4% | pl=+0.0067 vl=45.65 ent=0.54 kl=0.0149 | dmae=17.3 | 191g/s 10.7s
E 292 | dev=16.9 med=13 perf=2.2% | pl=+0.0079 vl=45.17 ent=0.52 kl=0.0181 | dmae=16.9 | 190g/s 10.8s
E 293 | dev=17.0 med=13 perf=2.4% | pl=+0.0071 vl=44.60 ent=0.54 kl=0.0152 | dmae=17.0 | 192g/s 10.6s
E 294 | dev=16.8 med=14 perf=2.6% | pl=+0.0084 vl=45.11 ent=0.53 kl=0.0178 | dmae=16.8 | 185g/s 11.1s
E 295 | dev=17.0 med=13 perf=2.2% | pl=+0.0083 vl=44.31 ent=0.53 kl=0.0172 | dmae=17.0 | 192g/s 10.7s
E 296 | dev=17.0 med=13 perf=2.6% | pl=+0.0076 vl=45.58 ent=0.53 kl=0.0183 | dmae=17.0 | 191g/s 10.7s
E 297 | dev=16.9 med=14 perf=2.3% | pl=+0.0089 vl=44.87 ent=0.53 kl=0.0159 | dmae=16.9 | 192g/s 10.7s
E 298 | dev=16.6 med=13 perf=2.5% | pl=+0.0089 vl=43.89 ent=0.53 kl=0.0169 | dmae=16.6 | 191g/s 10.7s
E 299 | dev=16.8 med=13 perf=2.3% | pl=+0.0079 vl=43.77 ent=0.53 kl=0.0179 | dmae=16.8 | 196g/s 10.5s
  >>> New best: 16.84
E 300 | dev=17.0 med=14 perf=2.3% | pl=+0.0071 vl=45.13 ent=0.52 kl=0.0165 | dmae=17.0 | 198g/s 10.4s
E 301 | dev=17.1 med=14 perf=2.2% | pl=+0.0075 vl=46.80 ent=0.52 kl=0.0149 | dmae=17.1 | 190g/s 10.8s
E 302 | dev=17.0 med=14 perf=2.3% | pl=+0.0072 vl=44.75 ent=0.53 kl=0.0143 | dmae=17.0 | 189g/s 10.8s
E 303 | dev=16.9 med=13 perf=2.3% | pl=+0.0083 vl=43.62 ent=0.54 kl=0.0166 | dmae=16.9 | 198g/s 10.3s
E 304 | dev=16.9 med=13 perf=2.2% | pl=+0.0079 vl=44.62 ent=0.53 kl=0.0166 | dmae=16.9 | 192g/s 10.7s
E 305 | dev=16.8 med=13 perf=2.3% | pl=+0.0082 vl=42.84 ent=0.54 kl=0.0195 | dmae=16.8 | 199g/s 10.3s
E 306 | dev=16.8 med=13 perf=2.3% | pl=+0.0082 vl=43.20 ent=0.53 kl=0.0161 | dmae=16.8 | 194g/s 10.6s
E 307 | dev=16.9 med=14 perf=2.2% | pl=+0.0078 vl=44.91 ent=0.53 kl=0.0157 | dmae=16.9 | 189g/s 10.8s
E 308 | dev=17.2 med=14 perf=2.5% | pl=+0.0074 vl=44.98 ent=0.53 kl=0.0187 | dmae=17.2 | 200g/s 10.2s
E 309 | dev=16.7 med=13 perf=2.6% | pl=+0.0067 vl=44.55 ent=0.53 kl=0.0151 | dmae=16.8 | 191g/s 10.7s
E 310 | dev=16.7 med=13 perf=2.3% | pl=+0.0092 vl=44.47 ent=0.53 kl=0.0188 | dmae=16.7 | 187g/s 11.0s
E 311 | dev=16.5 med=13 perf=2.4% | pl=+0.0074 vl=43.24 ent=0.53 kl=0.0163 | dmae=16.5 | 189g/s 10.8s
E 312 | dev=16.7 med=13 perf=2.3% | pl=+0.0074 vl=43.70 ent=0.53 kl=0.0159 | dmae=16.7 | 194g/s 10.6s
E 313 | dev=16.9 med=13 perf=2.1% | pl=+0.0079 vl=44.77 ent=0.53 kl=0.0186 | dmae=16.9 | 185g/s 11.1s
E 314 | dev=16.8 med=13 perf=2.1% | pl=+0.0064 vl=44.95 ent=0.54 kl=0.0147 | dmae=16.8 | 187g/s 10.9s
E 315 | dev=17.4 med=14 perf=2.2% | pl=+0.0074 vl=45.44 ent=0.54 kl=0.0173 | dmae=17.4 | 194g/s 10.5s
E 316 | dev=16.7 med=13 perf=2.0% | pl=+0.0070 vl=44.98 ent=0.53 kl=0.0159 | dmae=16.7 | 194g/s 10.6s
E 317 | dev=16.3 med=13 perf=2.3% | pl=+0.0068 vl=43.15 ent=0.53 kl=0.0139 | dmae=16.3 | 191g/s 10.7s
E 318 | dev=16.7 med=13 perf=1.9% | pl=+0.0070 vl=44.42 ent=0.52 kl=0.0180 | dmae=16.7 | 192g/s 10.7s
E 319 | dev=16.7 med=13 perf=2.3% | pl=+0.0064 vl=44.12 ent=0.53 kl=0.0159 | dmae=16.7 | 196g/s 10.5s
E 320 | dev=16.7 med=13 perf=2.4% | pl=+0.0073 vl=44.52 ent=0.52 kl=0.0170 | dmae=16.7 | 194g/s 10.6s
E 321 | dev=16.5 med=13 perf=2.3% | pl=+0.0079 vl=43.05 ent=0.52 kl=0.0156 | dmae=16.5 | 191g/s 10.7s
E 322 | dev=16.6 med=13 perf=2.5% | pl=+0.0073 vl=44.06 ent=0.52 kl=0.0188 | dmae=16.6 | 188g/s 10.9s
E 323 | dev=16.5 med=13 perf=2.4% | pl=+0.0074 vl=44.25 ent=0.52 kl=0.0182 | dmae=16.5 | 193g/s 10.6s
E 324 | dev=16.7 med=13 perf=2.6% | pl=+0.0099 vl=45.27 ent=0.52 kl=0.0209 | dmae=16.7 | 194g/s 10.5s
E 325 | dev=16.8 med=13 perf=2.3% | pl=+0.0076 vl=44.52 ent=0.52 kl=0.0186 | dmae=16.9 | 199g/s 10.3s
E 326 | dev=16.4 med=13 perf=2.4% | pl=+0.0077 vl=43.38 ent=0.52 kl=0.0191 | dmae=16.4 | 194g/s 10.6s
E 327 | dev=16.7 med=13 perf=2.7% | pl=+0.0095 vl=45.15 ent=0.52 kl=0.0192 | dmae=16.7 | 189g/s 10.8s
E 328 | dev=16.6 med=13 perf=2.6% | pl=+0.0074 vl=45.27 ent=0.51 kl=0.0167 | dmae=16.6 | 193g/s 10.6s
E 329 | dev=16.8 med=13 perf=2.4% | pl=+0.0079 vl=44.63 ent=0.52 kl=0.0188 | dmae=16.8 | 190g/s 10.8s
E 330 | dev=16.4 med=13 perf=2.5% | pl=+0.0088 vl=43.98 ent=0.51 kl=0.0193 | dmae=16.4 | 189g/s 10.9s
E 331 | dev=16.9 med=13 perf=2.0% | pl=+0.0098 vl=44.41 ent=0.51 kl=0.0216 | dmae=16.9 | 186g/s 11.0s
E 332 | dev=16.6 med=13 perf=2.1% | pl=+0.0101 vl=43.39 ent=0.52 kl=0.0193 | dmae=16.6 | 190g/s 10.8s
E 333 | dev=16.7 med=13 perf=2.1% | pl=+0.0078 vl=44.37 ent=0.52 kl=0.0175 | dmae=16.7 | 188g/s 10.9s
E 334 | dev=16.6 med=13 perf=2.3% | pl=+0.0099 vl=45.30 ent=0.52 kl=0.0174 | dmae=16.6 | 183g/s 11.2s
E 335 | dev=16.6 med=13 perf=2.4% | pl=+0.0082 vl=43.28 ent=0.52 kl=0.0191 | dmae=16.6 | 195g/s 10.5s
E 336 | dev=16.3 med=13 perf=2.5% | pl=+0.0086 vl=44.37 ent=0.51 kl=0.0190 | dmae=16.3 | 193g/s 10.6s
E 337 | dev=16.5 med=13 perf=2.2% | pl=+0.0105 vl=44.25 ent=0.51 kl=0.0198 | dmae=16.5 | 190g/s 10.8s
E 338 | dev=16.5 med=13 perf=2.4% | pl=+0.0083 vl=44.45 ent=0.51 kl=0.0186 | dmae=16.5 | 189g/s 10.8s
E 339 | dev=16.4 med=13 perf=2.8% | pl=+0.0082 vl=43.74 ent=0.52 kl=0.0187 | dmae=16.4 | 181g/s 11.3s
E 340 | dev=16.7 med=13 perf=2.7% | pl=+0.0078 vl=44.49 ent=0.51 kl=0.0171 | dmae=16.7 | 195g/s 10.5s
E 341 | dev=16.5 med=13 perf=2.5% | pl=+0.0088 vl=44.44 ent=0.51 kl=0.0172 | dmae=16.5 | 189g/s 10.8s
E 342 | dev=16.7 med=13 perf=2.2% | pl=+0.0094 vl=44.81 ent=0.51 kl=0.0177 | dmae=16.7 | 189g/s 10.9s
E 343 | dev=16.5 med=13 perf=2.4% | pl=+0.0074 vl=43.84 ent=0.51 kl=0.0174 | dmae=16.5 | 190g/s 10.8s
E 344 | dev=16.5 med=13 perf=2.6% | pl=+0.0085 vl=43.07 ent=0.51 kl=0.0181 | dmae=16.5 | 189g/s 10.8s
E 345 | dev=16.6 med=13 perf=2.6% | pl=+0.0086 vl=42.99 ent=0.52 kl=0.0163 | dmae=16.6 | 186g/s 11.0s
E 346 | dev=16.9 med=13 perf=2.6% | pl=+0.0089 vl=44.64 ent=0.51 kl=0.0186 | dmae=16.9 | 182g/s 11.2s
E 347 | dev=16.7 med=13 perf=2.2% | pl=+0.0092 vl=44.92 ent=0.51 kl=0.0210 | dmae=16.7 | 196g/s 10.4s
E 348 | dev=16.7 med=13 perf=2.1% | pl=+0.0108 vl=43.57 ent=0.51 kl=0.0222 | dmae=16.7 | 194g/s 10.6s
E 349 | dev=16.4 med=13 perf=2.2% | pl=+0.0076 vl=44.06 ent=0.51 kl=0.0204 | dmae=16.4 | 193g/s 10.6s
E 350 | dev=16.8 med=13 perf=1.9% | pl=+0.0078 vl=44.15 ent=0.51 kl=0.0172 | dmae=16.8 | 193g/s 10.6s
E 351 | dev=16.8 med=13 perf=2.2% | pl=+0.0072 vl=44.51 ent=0.51 kl=0.0178 | dmae=16.8 | 194g/s 10.6s
E 352 | dev=16.8 med=13 perf=1.9% | pl=+0.0079 vl=43.18 ent=0.51 kl=0.0179 | dmae=16.8 | 199g/s 10.3s
E 353 | dev=16.7 med=13 perf=2.2% | pl=+0.0066 vl=43.82 ent=0.51 kl=0.0178 | dmae=16.7 | 195g/s 10.5s
E 354 | dev=16.5 med=13 perf=2.1% | pl=+0.0078 vl=43.43 ent=0.51 kl=0.0153 | dmae=16.5 | 190g/s 10.8s
E 355 | dev=16.5 med=13 perf=1.9% | pl=+0.0071 vl=43.37 ent=0.52 kl=0.0188 | dmae=16.5 | 198g/s 10.3s
E 356 | dev=16.3 med=13 perf=2.5% | pl=+0.0068 vl=43.02 ent=0.52 kl=0.0152 | dmae=16.3 | 195g/s 10.5s
